# OpenSignals Text File Format
# {"internal sensors":{"sensor":["xAcc","yAcc","zAcc"],"device name":"internal sensors","column":["nSeq","xAcc","yAcc","zAcc"],"sync interval":2,"time":"14:55:57","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0,1,2],"date":"2020-07-17","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":100,"label":["xAcc","yAcc","zAcc"],"resolution":[1,1,1],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
188488175020937	0.14724341	-0.2837129	9.660604	
188488195580234	0.16400282	-0.2789245	9.607931	
188488215623058	0.20231004	-0.2621651	9.615114	
188488225651529	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488235595264	0.20590134	-0.2633622	9.633071	
188488275625829	0.18555063	-0.23582886	9.691729	
188488275625829	0.18555063	-0.23582886	9.691729	
188488275625829	0.18555063	-0.23582886	9.691729	
188488275625829	0.18555063	-0.23582886	9.691729	
188488285685914	0.17717093	-0.20709845	9.692925	
188488295613457	0.17717093	-0.20709845	9.692925	
188488305614728	0.17118542	-0.19632454	9.680955	
188488315605864	0.17238252	-0.20350714	9.6845455	
188488325558432	0.17477672	-0.22625206	9.689334	
188488335649716	0.17477672	-0.22625206	9.694122	
188488345598358	0.20829555	-0.2633622	9.621099	
188488365577089	0.22266077	-0.2633622	9.621099	
188488365577089	0.22266077	-0.2633622	9.621099	
188488375626544	0.21667525	-0.2765303	9.592369	
188488397125136	0.19512744	-0.2777274	9.555259	
188488397125136	0.19512744	-0.2777274	9.555259	
188488406393068	0.16400282	-0.29688102	9.55885	
188488415975534	0.1364695	-0.29688102	9.566033	
188488425755767	0.12090719	-0.29448682	9.592369	
188488435638883	0.12090719	-0.2717419	9.616311	
188488445575441	0.11971009	-0.25737667	9.622296	
188488455569720	0.1352724	-0.23463176	9.631873	
188488465554360	0.14724341	-0.22266077	9.628283	
188488475547180	0.16160862	-0.22026655	9.659407	
188488485527590	0.18674773	-0.23582886	9.692925	
188488495539795	0.20590134	-0.23582886	9.692925	
188488505560897	0.22864626	-0.23343466	9.698911	
188488515546448	0.25737667	-0.25258827	9.688137	
188488525631224	0.25977087	-0.25019407	9.685743	
188488535673112	0.24899697	-0.24181437	9.67018	
188488545685056	0.23104046	-0.23822308	9.64145	
188488555685528	0.18914193	-0.23343466	9.613917	
188488565628264	0.16879122	-0.25617957	9.599552	
188488575659632	0.1316811	-0.2681506	9.594764	
188488585662816	0.108936176	-0.2753332	9.600749	
188488595576408	0.10414778	-0.2837129	9.606734	
188488605547704	0.11133038	-0.2837129	9.606734	
188488615546852	0.12689269	-0.2741361	9.589975	
188488625592926	0.15801731	-0.2657564	9.595961	
188488635638963	0.18435353	-0.2621651	9.593566	
188488645559981	0.22026655	-0.2693477	9.625888	
188488655599490	0.24420857	-0.2669535	9.627085	
188488665571245	0.23822308	-0.25737667	9.643845	
188488675553122	0.23822308	-0.2621651	9.652225	
188488685571061	0.22625206	-0.25139117	9.661801	
188488695545530	0.19991584	-0.24660277	9.665392	
188488705741765	0.17836803	-0.23582886	9.671378	
188488715695382	0.1592144	-0.22984336	9.668983	
188488725617191	0.1436521	-0.22505496	9.645041	
188488735735595	0.1352724	-0.21547815	9.640253	
188488745653297	0.130484	-0.22625206	9.621099	
188488755713648	0.1352724	-0.24061728	9.635465	
188488765836324	0.15442601	-0.260968	9.642648	
188488775835162	0.17717093	-0.2789245	9.627085	
188488785892581	0.19153613	-0.2885013	9.598354	
188488795773790	0.21428105	-0.2908955	9.601946	
