# OpenSignals Text File Format
# {"internal sensors":{"sensor":["Latitude","Longitude","Altitude"],"device name":"internal sensors","column":["nSeq","Latitude","Longitude","Altitude"],"sync interval":2,"time":"14:55:57","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0,1,2],"date":"2020-07-17","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":100,"label":["Latitude","Longitude","Altitude"],"resolution":[1,1,1],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
188647850915845	38.690258	-9.336073	81.0	
188649161538844	38.690235	-9.336045	81.0	
188650457341804	38.69022	-9.336026	81.0	
188651472810688	38.690205	-9.336015	81.0	
188652177934957	38.690186	-9.335999	81.0	
188653175577264	38.69017	-9.335985	81.0	
188654370094648	38.690155	-9.335972	81.0	
188655589371762	38.690147	-9.3359585	81.0	
188657291341960	38.69013	-9.335942	80.9	
188658445338075	38.69011	-9.335921	80.9	
188659852890574	38.690094	-9.335909	80.9	
188660657058073	38.690083	-9.3359	80.9	
188661805206418	38.690075	-9.335893	80.799995	
188662406506418	38.69006	-9.335892	80.799995	
188663687940379	38.690044	-9.335892	80.799995	
188664893623416	38.690025	-9.335891	80.799995	
188665902301185	38.690014	-9.33589	80.799995	
188667099170915	38.689987	-9.335902	80.9	
188668271596298	38.68997	-9.335907	80.9	
