# OpenSignals Text File Format
# {"00:07:80:4D:2E:AD": {"sensor": ["EMG", "EMG", "XYZ"], "device name": "00:07:80:4D:2E:AD", "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "sync interval": 2, "time": "15:35:20.71", "comments": "stone | ch1_flexor_digitorum_superficialis ch2_aductor_policis ch3_acc_z [trial 3]", "device connection": "BTH00:07:80:4D:2E:AD", "channels": [1, 2, 3], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH2", "CH3"], "resolution": [16, 16, 16], "date": "2019-1-23", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	33148	33384	35556	
1	0	33008	33053	35556	
2	0	32916	33192	35570	
3	0	32884	32944	35542	
4	0	32972	32608	35546	
5	0	33124	32415	35544	
6	0	32996	32481	35502	
7	0	32936	32582	35501	
8	0	32964	32887	35517	
9	0	32844	32934	35516	
10	0	32724	32980	35552	
11	0	32826	33066	35548	
12	0	32768	32956	35566	
13	0	32720	33058	35585	
14	0	32577	33040	35576	
15	0	32592	32912	35557	
16	0	32572	32728	35556	
17	0	32576	32839	35556	
18	0	32576	32744	35580	
19	0	32633	32680	35566	
20	0	32712	32773	35576	
21	0	32740	32738	35553	
22	0	32948	32728	35560	
23	0	33048	32888	35560	
24	0	33084	32676	35560	
25	0	33212	32641	35572	
26	0	33140	32615	35548	
27	0	32758	32702	35553	
28	0	32833	32762	35556	
29	0	32940	32793	35544	
30	0	32848	33086	35530	
31	0	32760	33036	35560	
32	0	32752	33070	35581	
33	0	32528	33052	35592	
34	0	32432	33112	35577	
35	0	32448	32957	35569	
36	0	32500	32630	35588	
37	0	32622	32644	35584	
38	0	32644	32706	35564	
39	0	32724	32739	35568	
40	0	32744	32760	35572	
41	0	32865	32782	35578	
42	0	32925	33018	35560	
43	0	32948	32816	35556	
44	0	32996	32734	35532	
45	0	32960	32661	35557	
46	0	33064	32684	35541	
47	0	32936	32656	35526	
48	0	32949	32757	35512	
49	0	32954	32919	35544	
50	0	32928	32921	35557	
51	0	32802	33084	35584	
52	0	32680	33009	35583	
53	0	32604	33229	35588	
54	0	32600	33121	35590	
55	0	32493	32968	35576	
56	0	32420	32841	35580	
57	0	32352	32748	35591	
58	0	32680	32669	35569	
59	0	32913	32574	35576	
60	0	32825	32686	35573	
61	0	32826	32697	35575	
62	0	32948	32820	35592	
63	0	33012	32878	35540	
64	0	33056	32640	35548	
65	0	32929	32649	35540	
66	0	32904	32613	35533	
67	0	32793	32628	35522	
68	0	32872	32684	35524	
69	0	32853	32750	35520	
70	0	32812	33009	35521	
71	0	32765	33084	35548	
72	0	32981	33238	35569	
73	0	32731	33028	35596	
74	0	32342	32924	35581	
75	0	32380	32888	35608	
76	0	32808	32838	35596	
77	0	32804	32754	35564	
78	0	32532	32874	35572	
79	0	33044	32724	35566	
80	0	32976	32689	35568	
81	0	32768	32661	35560	
82	0	32800	32788	35545	
83	0	32796	32980	35524	
84	0	33016	32612	35516	
85	0	32992	32616	35524	
86	0	32932	32742	35532	
87	0	32992	32806	35560	
88	0	32874	32736	35560	
89	0	32738	32838	35552	
90	0	32656	33030	35560	
91	0	32784	32896	35551	
92	0	32832	33162	35540	
93	0	32697	33116	35572	
94	0	32700	32935	35538	
95	0	32852	32856	35548	
96	0	32604	32828	35532	
97	0	32150	32902	35529	
98	0	31957	32704	35532	
99	0	32330	32664	35538	
100	0	32564	32622	35536	
101	0	33048	32492	35531	
102	0	33181	32676	35532	
103	0	33012	32928	35543	
104	0	32996	32982	35524	
105	0	32924	32806	35538	
106	0	32960	32770	35540	
107	0	33048	32848	35528	
108	0	33109	32750	35542	
109	0	33118	32485	35536	
