# OpenSignals Text File Format
# {"internal sensors":{"sensor":["xAcc","yAcc","zAcc"],"device name":"internal sensors","column":["nSeq","xAcc","yAcc","zAcc"],"sync interval":2,"time":"11:33:21","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0,1,2],"date":"2020-07-15","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":1000,"label":["xAcc","yAcc","zAcc"],"resolution":[1,1,1],"special":[{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
3531786419500	-0.047884032	6.5218053	7.20535	
3531815217625	0.021547815	6.506243	7.3992805	
3531826745812	0.031124622	6.481104	7.4256167	
3531826745812	0.031124622	6.481104	7.4256167	
3531826745812	0.031124622	6.481104	7.4256167	
3531837454906	0.053869538	6.4511766	7.466318	
3531847964953	0.12569559	6.4392056	7.48188	
3531858813976	0.23463176	6.4404025	7.48188	
3531868463488	0.24660277	6.408081	7.4854717	
3531878293744	0.30166942	6.3589997	7.515399	
3531888190372	0.3196259	6.3182983	7.4711065	
3531898154186	0.25737667	6.303933	7.5165963	
3531908111593	0.21068975	6.3087215	7.523779	
3531918102796	0.20111294	6.317101	7.466318	
3531928538898	0.19393034	6.326678	7.4471645	
3531938650949	0.17717093	6.3326635	7.429208	
3531948394974	0.1604115	6.3446345	7.454347	
3531958265987	0.12210429	6.338649	7.48188	
3531968386493	0.12928689	6.362591	7.4327993	
3531988210373	0.08738836	6.420052	7.398083	
3531998151186	0.05267244	6.455965	7.381324	
3532018078546	0.08379706	6.477513	7.2831616	
3532028101773	0.04189853	6.457162	7.2819643	
3532048088443	0.06943185	6.4619503	7.1431007	
3532068086860	0.142455	6.4487824	7.098808	
3532088080215	0.05626374	6.399701	7.0808516	
3532108065553	0.22266077	6.339846	7.253234	
3532118073776	0.16639702	6.319495	7.327454	
3532138087194	0.12210429	6.3206925	7.487866	
3532148075097	0.21428105	6.339846	7.4735007	
3532168084774	0.23942018	6.3601966	7.4603324	
3532178479887	0.19153613	6.3589997	7.4351935	
3532198195221	0.10414778	6.3781533	7.4866686	
3532208136610	0.11851298	6.3913217	7.469909	
3532228075652	0.1592144	6.4272346	7.417237	
