# OpenSignals Text File Format
# {"internal sensors":{"sensor":["Detected"],"device name":"internal sensors","column":["nSeq","Detected"],"sync interval":2,"time":"19:01:34","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0],"date":"2020-07-28","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":100,"label":["Detected"],"resolution":[1],"special":[{}],"sleeve color":["UNKNOWN"]}}
# EndOfHeader
1465355854344202	1.0	
1465356994084192	1.0	
1465356994084192	1.0	
1465358113774133	1.0	
1465358113774133	1.0	
1465359153508020	1.0	
1465359153508020	1.0	
1465360253239465	1.0	
1465360253239465	1.0	
1465360813053919	1.0	
1465362052769495	1.0	
1465362052769495	1.0	
1465363012520783	1.0	
1465363012520783	1.0	
1465364052254670	1.0	
1465364052254670	1.0	
1465365231972688	1.0	
1465365231972688	1.0	
1465366311715119	1.0	
1465366311715119	1.0	
1465366811562531	1.0	
1465367871285432	1.0	
1465367871285432	1.0	
1465368871041291	1.0	
1465368871041291	1.0	
1465369410897248	1.0	
1465370030770295	1.0	
1465371050484650	1.0	
1465371050484650	1.0	
1465372090218537	1.0	
1465372090218537	1.0	
1465373149993052	1.0	
1465373149993052	1.0	
1465374309691538	1.0	
1465374309691538	1.0	
1465375269469370	1.0	
1465375269469370	1.0	
1465375829314341	1.0	
1465376889037242	1.0	
1465376889037242	1.0	
1465377888793101	1.0	
1465377888793101	1.0	
1465378928557505	1.0	
1465378928557505	1.0	
1465379948302378	1.0	
1465379948302378	1.0	
1465380967986216	1.0	
1465380967986216	1.0	
1465382007750620	1.0	
1465382007750620	1.0	
1465383027486410	1.0	
1465383027486410	1.0	
1465384147206869	1.0	
1465384147206869	1.0	
1465385166951743	1.0	
1465385166951743	1.0	
1465386226674643	1.0	
1465386226674643	1.0	
1465387206441489	1.0	
1465387206441489	1.0	
1465388286183920	1.0	
1465388286183920	1.0	
1465388866017905	1.0	
1465389905751791	1.0	
1465389905751791	1.0	
1465390965474692	1.0	
1465390965474692	1.0	
1465391485341635	1.0	
1465392005208578	1.0	
1465393044965454	1.0	
1465393044965454	1.0	
1465394124677368	1.0	
1465394124677368	1.0	
1465395164411255	1.0	
1465395164411255	1.0	
1465396284131714	1.0	
1465396284131714	1.0	
1465397303876587	1.0	
1465397303876587	1.0	
1465397863721557	1.0	
1465398883466430	1.0	
1465398883466430	1.0	
1465399943189331	1.0	
1465399943189331	1.0	
1465401002912231	1.0	
1465401002912231	1.0	
1465402042707153	1.0	
1465402042707153	1.0	
1465403122411782	1.0	
1465403122411782	1.0	
1465404202184732	1.0	
1465404202184732	1.0	
1465405301885659	1.0	
1465405301885659	1.0	
1465405841741616	1.0	
1465406361608560	1.0	
1465406881475503	1.0	
1465407921239907	1.0	
1465407921239907	1.0	
1465408980962808	1.0	
1465408980962808	1.0	
1465410020696695	1.0	
1465410020696695	1.0	
1465411040441568	1.0	
1465411040441568	1.0	
1465412080205972	1.0	
1465412080205972	1.0	
1465413139903776	1.0	
1465413139903776	1.0	
1465414199626677	1.0	
1465414199626677	1.0	
1465415239391081	1.0	
1465415239391081	1.0	
1465416259105436	1.0	
1465416259105436	1.0	
1465417278880827	1.0	
1465417278880827	1.0	
1465417898692839	1.0	
1465418818462126	1.0	
1465418818462126	1.0	
1465419918193571	1.0	
1465419918193571	1.0	
1465420438060515	1.0	
1465420957927458	1.0	
1465422017650358	1.0	
1465422017650358	1.0	
1465423057438104	1.0	
1465423057438104	1.0	
1465423537296502	1.0	
1465424057163445	1.0	
1465425116916863	1.0	
1465425116916863	1.0	
1465426096653192	1.0	
1465426096653192	1.0	
1465427216404168	1.0	
1465427216404168	1.0	
1465428196140496	1.0	
1465428196140496	1.0	
1465429335880486	1.0	
1465429335880486	1.0	
1465429775760858	1.0	
1465430815494744	1.0	
1465430815494744	1.0	
1465431315372674	1.0	
1465431855228631	1.0	
1465432894901249	1.0	
1465432894901249	1.0	
1465433994632694	1.0	
1465433994632694	1.0	
1465435014408085	1.0	
1465435014408085	1.0	
1465436074161503	1.0	
1465436074161503	1.0	
1465437113895390	1.0	
1465437113895390	1.0	
1465438193607304	1.0	
1465438193607304	1.0	
1465439313358280	1.0	
1465439313358280	1.0	
1465439873203251	1.0	
1465440892978642	1.0	
1465440892978642	1.0	
1465441892734501	1.0	
1465441892734501	1.0	
1465443092489784	1.0	
1465443092489784	1.0	
1465444132254188	1.0	
1465444132254188	1.0	
1465445191977089	1.0	
1465445191977089	1.0	
1465446231710975	1.0	
1465446231710975	1.0	
1465447211508339	1.0	
1465447211508339	1.0	
1465448311239784	1.0	
1465448311239784	1.0	
1465449291006630	1.0	
1465449291006630	1.0	
1465449830893104	1.0	
1465450850668495	1.0	
1465450850668495	1.0	
1465451910391395	1.0	
1465451910391395	1.0	
1465452390305750	1.0	
1465452930161707	1.0	
1465454049882166	1.0	
1465454049882166	1.0	
1465455089646570	1.0	
1465455089646570	1.0	
1465456149399988	1.0	
1465456149399988	1.0	
1465457189133875	1.0	
1465457189133875	1.0	
1465458268906824	1.0	
1465458268906824	1.0	
1465459248673670	1.0	
1465459248673670	1.0	
1465460248429529	1.0	
1465460248429529	1.0	
1465461288193933	1.0	
1465461288193933	1.0	
1465461808060877	1.0	
1465462727862390	1.0	
1465462727862390	1.0	
1465463827563318	1.0	
1465463827563318	1.0	
1465464887286219	1.0	
1465464887286219	1.0	
1465465947070154	1.0	
1465465947070154	1.0	
1465466926806482	1.0	
1465466926806482	1.0	
1465468006579431	1.0	
1465468006579431	1.0	
1465469046343836	1.0	
1465469046343836	1.0	
1465470066088709	1.0	
1465470066088709	1.0	
1465471145831140	1.0	
1465471145831140	1.0	
1465472105608972	1.0	
1465472105608972	1.0	
1465473145397750	1.0	
1465473145397750	1.0	
1465474225109664	1.0	
1465474225109664	1.0	
1465475164867965	1.0	
1465475164867965	1.0	
1465476224621383	1.0	
1465476224621383	1.0	
1465476784496871	1.0	
1465477864239303	1.0	
1465477864239303	1.0	
1465479203930465	1.0	
1465479203930465	1.0	
1465479203930465	1.0	
1465482303155938	1.0	
1465482923028985	1.0	
1465483982751885	1.0	
1465483982751885	1.0	
1465485062494317	1.0	
1465485062494317	1.0	
1465486062250176	1.0	
1465486062250176	1.0	
1465487062006035	1.0	
1465487062006035	1.0	
1465488281702080	1.0	
