# OpenSignals Text File Format
# {"internal sensors":{"sensor":["xAccUnc","yAccUnc","zAccUnc","xBias","yBias","zBias"],"device name":"internal sensors","column":["nSeq","xAccUnc","yAccUnc","zAccUnc","xBias","yBias","zBias"],"sync interval":2,"time":"19:01:34","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0,1,2,3,4,5],"date":"2020-07-28","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":100,"label":["xAccUnc","yAccUnc","zAccUnc","xBias","yBias","zBias"],"resolution":[1,1,1,1,1,1],"special":[{},{},{},{},{},{}],"sleeve color":["UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"]}}
# EndOfHeader
1465354449816399	2.0210876	6.617874	9.142883	0.0	0.0	0.0	
1465354459787888	1.5829468	6.4526825	9.116547	0.0	0.0	0.0	
1465354459787888	1.5829468	6.4526825	9.116547	0.0	0.0	0.0	
1465354469796911	1.2788849	6.055237	9.269775	0.0	0.0	0.0	
1465354479801965	0.97242737	5.4375305	9.566666	0.0	0.0	0.0	
1465354499790979	0.891037	3.680191	10.203522	0.0	0.0	0.0	
1465354519779993	1.1041107	2.6291351	11.38147	0.0	0.0	0.0	
1465354539769006	0.6899109	2.9212341	11.201904	0.0	0.0	0.0	
1465354569767786	-0.61013794	3.7759552	8.573074	0.0	0.0	0.0	
1465354589756799	-0.43296814	3.905243	7.0120544	0.0	0.0	0.0	
1465354619755579	-0.17918396	3.1750183	7.007263	0.0	0.0	0.0	
1465354649723840	-0.54548645	2.8422241	7.840439	0.0	0.0	0.0	
1465354679753137	-0.5694275	3.5939941	7.6082	0.0	0.0	0.0	
1465354709751917	0.43373108	3.9315796	6.6529236	0.0	0.0	0.0	
1465354739720178	0.2948761	4.443939	6.9497986	0.0	0.0	0.0	
1465354769718958	0.22305298	4.7527924	7.2059784	0.0	0.0	0.0	
1465354809696985	0.75216675	5.0017853	7.414276	0.0	0.0	0.0	
1465354849675012	0.9484863	5.6099243	8.541946	0.0	0.0	0.0	
1465354879673792	1.1735382	6.0025635	8.620956	0.0	0.0	0.0	
1465354909672571	1.6260529	5.858917	8.958542	0.0	0.0	0.0	
1465354959660364	1.1759338	6.1438293	9.822845	0.0	0.0	0.0	
1465354989659143	2.3299408	5.7846985	8.355194	0.0	0.0	0.0	
1465355049626184	-0.28930664	3.783142	11.953674	0.0	0.0	0.0	
1465355069645715	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
1465355079624964	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
1465355079624964	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
1465355079624964	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
1465355079624964	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
1465355079624964	0.24699402	4.0177765	9.573837	0.0	0.0	0.0	
