# OpenSignals Text File Format
# {"internal sensors": {"sensor": ["xAcc", "yAcc", "zAcc", "Latitude", "Longitude", "Altitude", "Light", "distance", "SigMotion"], "device name": "internal sensors", "column": ["nSeq", "xAcc", "yAcc", "zAcc", "Latitude", "Longitude", "Altitude", "Light", "distance", "SigMotion"], "sync interval": 2, "time": "14:55:57", "comments": "", "keywords": "", "device connection": "UNKNOWNinternal sensors", "channels": [0, 1, 2, 3, 4, 5, 6, 7, 8], "date": "2020-07-17", "mode": 0, "digital IO": [], "firmware version": 0, "device": "android", "position": 0, "sampling rate": 100, "label": ["xAcc", "yAcc", "zAcc", "Latitude", "Longitude", "Altitude", "Light", "distance", "SigMotion"], "resolution": [1, 1, 1, 1, 1, 1, 1, 1, 1], "special": [{}, {}, {}, {}, {}, {}, {}, {}, {}], "sleeve color": ["UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN"]}}
# EndOfHeader
0.0	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.01	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.02	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.03	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.04	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.05	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.06	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.07	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.08	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.09	0.14724341	-0.2837129	9.660604	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.1	0.16400282	-0.2789245	9.607931	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.11	0.16400282	-0.2789245	9.607931	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.12	0.20231004	-0.2621651	9.615114	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.13	0.20590134	-0.2633622	9.633071	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.14	0.20590134	-0.2633622	9.633071	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.15	0.20590134	-0.2633622	9.633071	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.16	0.20590134	-0.2633622	9.633071	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.17	0.20590134	-0.2633622	9.633071	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.18	0.18555063	-0.23582886	9.691729	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.19	0.17717093	-0.20709845	9.692925	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.2	0.17717093	-0.20709845	9.692925	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.21	0.17118542	-0.19632454	9.680955	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.22	0.17238252	-0.20350714	9.6845455	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.23	0.17477672	-0.22625206	9.689334	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.24	0.17477672	-0.22625206	9.694122	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.25	0.20829555	-0.2633622	9.621099	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.26	0.20829555	-0.2633622	9.621099	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.27	0.22266077	-0.2633622	9.621099	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.28	0.21667525	-0.2765303	9.592369	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.29	0.21667525	-0.2765303	9.592369	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.3	0.19512744	-0.2777274	9.555259	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.31	0.16400282	-0.29688102	9.55885	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.32	0.1364695	-0.29688102	9.566033	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.33	0.12090719	-0.29448682	9.592369	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.34	0.12090719	-0.2717419	9.616311	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.35000000000000003	0.11971009	-0.25737667	9.622296	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.36	0.1352724	-0.23463176	9.631873	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.37	0.14724341	-0.22266077	9.628283	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.38	0.16160862	-0.22026655	9.659407	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.39	0.18674773	-0.23582886	9.692925	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.4	0.20590134	-0.23582886	9.692925	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.41000000000000003	0.22864626	-0.23343466	9.698911	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.42	0.25737667	-0.25258827	9.688137	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.43	0.25977087	-0.25019407	9.685743	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.44	0.24899697	-0.24181437	9.67018	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.45	0.23104046	-0.23822308	9.64145	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.46	0.18914193	-0.23343466	9.613917	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.47000000000000003	0.16879122	-0.25617957	9.599552	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.48	0.1316811	-0.2681506	9.594764	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.49	0.108936176	-0.2753332	9.600749	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.5	0.10414778	-0.2837129	9.606734	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.51	0.11133038	-0.2837129	9.606734	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.52	0.12689269	-0.2741361	9.589975	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.53	0.15801731	-0.2657564	9.595961	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.54	0.18435353	-0.2621651	9.593566	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.55	0.22026655	-0.2693477	9.625888	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.56	0.24420857	-0.2669535	9.627085	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.5700000000000001	0.23822308	-0.25737667	9.643845	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.58	0.23822308	-0.2621651	9.652225	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.59	0.22625206	-0.25139117	9.661801	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.6	0.19991584	-0.24660277	9.665392	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.61	0.17836803	-0.23582886	9.671378	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.62	0.1592144	-0.22984336	9.668983	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.63	0.1436521	-0.22505496	9.645041	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.64	0.1352724	-0.21547815	9.640253	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.65	0.130484	-0.22625206	9.621099	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.66	0.1352724	-0.24061728	9.635465	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.67	0.15442601	-0.260968	9.642648	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.68	0.17717093	-0.2789245	9.627085	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.6900000000000001	0.19153613	-0.2885013	9.598354	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.7000000000000001	0.21428105	-0.2908955	9.601946	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.71	0.22505496	-0.28491	9.583989	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.72	0.21906945	-0.2777274	9.579201	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.73	0.19512744	-0.2741361	9.582792	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.74	0.17477672	-0.2669535	9.588778	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.75	0.16759412	-0.272939	9.605537	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.76	0.14604631	-0.2717419	9.634268	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.77	0.1412579	-0.24899697	9.655815	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.78	0.1592144	-0.24181437	9.655815	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.79	0.16998832	-0.22625206	9.657013	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.8	0.18794483	-0.21787235	9.651027	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.81	0.20590134	-0.22505496	9.659407	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.8200000000000001	0.21068975	-0.24301147	9.677363	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.8300000000000001	0.20350714	-0.24181437	9.671378	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.84	0.19273324	-0.25498247	9.67018	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.85	0.19153613	-0.2669535	9.621099	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.86	0.17597382	-0.25857377	9.605537	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.87	0.16400282	-0.25977087	9.600749	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.88	0.15682021	-0.25857377	9.591172	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.89	0.1436521	-0.2789245	9.580399	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.9	0.15322891	-0.2777274	9.581595	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.91	0.15442601	-0.2825158	9.598354	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.92	0.16639702	-0.2777274	9.595961	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.93	0.17477672	-0.260968	9.603143	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.9400000000000001	0.18914193	-0.2621651	9.631873	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.9500000000000001	0.20231004	-0.2669535	9.625888	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.96	0.20231004	-0.25019407	9.635465	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.97	0.20231004	-0.24420857	9.652225	38.689762	-9.335868	80.6	114.0	5.0	0.0	
0.98	0.18195933	-0.22864626	9.671378	38.689762	-9.335868	80.6	114.0	5.0	0.0	
