# OpenSignals Text File Format
# {"00:07:80:4D:2E:AD": {"sensor": ["RAW"], "device name": "00:07:80:4D:2E:AD", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:33:1.261", "comments": "", "device connection": "BTH00:07:80:4D:2E:AD", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2019-3-12", "special": [{}]}, "00:07:80:3B:46:58": {"sensor": ["RAW"], "device name": "00:07:80:3B:46:58", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:33:17.331", "comments": "", "device connection": "BTH00:07:80:3B:46:58", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 774, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2019-3-12", "special": [{}]}}
# EndOfHeader
13664	0	33856	0	0	33540	
13665	0	33960	1	0	33504	
13666	0	33832	2	0	33200	
13667	0	33728	3	0	33364	
13668	0	33860	4	0	33547	
13669	0	33960	5	0	33500	
13670	0	33836	6	0	33198	
13671	0	33728	7	0	33370	
13672	0	33864	8	0	33546	
13673	0	33964	9	0	33496	
13674	0	33828	10	0	33208	
13675	0	33728	11	0	33372	
13676	0	33856	12	0	33552	
13677	0	33964	13	0	33498	
13678	0	33820	14	0	33192	
13679	0	33736	15	0	33362	
13680	0	33872	16	0	33548	
13681	0	33960	17	0	33480	
13682	0	33824	18	0	33188	
13683	0	33736	19	0	33360	
13684	0	33868	20	0	33534	
13685	0	33964	21	0	33483	
13686	0	33824	22	0	33194	
13687	0	33744	23	0	33352	
13688	0	33864	24	0	33532	
13689	0	33964	25	0	33472	
13690	0	33836	26	0	33184	
13691	0	33736	27	0	33356	
13692	0	33868	28	0	33544	
13693	0	33972	29	0	33485	
13694	0	33832	30	0	33190	
13695	0	33744	31	0	33370	
13696	0	33872	32	0	33544	
13697	0	33968	33	0	33476	
13698	0	33828	34	0	33180	
13699	0	33740	35	0	33360	
13700	0	33876	36	0	33544	
13701	0	33972	37	0	33472	
13702	0	33836	38	0	33188	
13703	0	33748	39	0	33362	
13704	0	33876	40	0	33540	
13705	0	33972	41	0	33476	
13706	0	33824	42	0	33182	
13707	0	33744	43	0	33356	
13708	0	33880	44	0	33540	
13709	0	33976	45	0	33464	
13710	0	33828	46	0	33176	
13711	0	33744	47	0	33354	
13712	0	33876	48	0	33524	
13713	0	33988	49	0	33476	
13714	0	33828	50	0	33174	
13715	0	33756	51	0	33364	
13716	0	33884	52	0	33536	
13717	0	33988	53	0	33474	
13718	0	33820	54	0	33180	
13719	0	33764	55	0	33354	
13720	0	33880	56	0	33530	
13721	0	33988	57	0	33476	
13722	0	33828	58	0	33180	
13723	0	33760	59	0	33368	
13724	0	33880	60	0	33536	
13725	0	33980	61	0	33472	
13726	0	33824	62	0	33177	
13727	0	33760	63	0	33360	
13728	0	33880	64	0	33528	
13729	0	33976	65	0	33466	
13730	0	33820	66	0	33162	
13731	0	33756	67	0	33354	
13732	0	33892	68	0	33522	
13733	0	33992	69	0	33456	
13734	0	33828	70	0	33170	
13735	0	33752	71	0	33360	
13736	0	33888	72	0	33526	
13737	0	33980	73	0	33464	
13738	0	33816	74	0	33164	
13739	0	33760	75	0	33346	
13740	0	33884	76	0	33512	
13741	0	33980	77	0	33460	
13742	0	33824	78	0	33168	
13743	0	33760	79	0	33346	
13744	0	33876	80	0	33522	
13745	0	33976	81	0	33444	
13746	0	33812	82	0	33162	
13747	0	33752	83	0	33336	
13748	0	33884	84	0	33504	
13749	0	33984	85	0	33436	
13750	0	33812	86	0	33146	
13751	0	33752	87	0	33332	
13752	0	33884	88	0	33504	
13753	0	33984	89	0	33424	
13754	0	33804	90	0	33136	
13755	0	33764	91	0	33326	
13756	0	33876	92	0	33496	
13757	0	33980	93	0	33428	
13758	0	33800	94	0	33135	
13759	0	33752	95	0	33322	
13760	0	33876	96	0	33490	
13761	0	33988	97	0	33412	
13762	0	33796	98	0	33116	
13763	0	33768	99	0	33316	
13764	0	33884	100	0	33496	
13765	0	33972	101	0	33420	
13766	0	33792	102	0	33120	
13767	0	33748	103	0	33320	
13768	0	33864	104	0	33476	
13769	0	33968	105	0	33408	
13770	0	33788	106	0	33100	
13771	0	33752	107	0	33300	
13772	0	33880	108	0	33474	
13773	0	33968	109	0	33402	
13774	0	33788	110	0	33100	
13775	0	33756	111	0	33304	
13776	0	33872	112	0	33472	
13777	0	33968	113	0	33396	
13778	0	33780	114	0	33100	
13779	0	33760	115	0	33300	
13780	0	33876	116	0	33472	
13781	0	33968	117	0	33392	
13782	0	33784	118	0	33100	
13783	0	33748	119	0	33304	
13784	0	33884	120	0	33476	
13785	0	33960	121	0	33388	
13786	0	33778	122	0	33098	
13787	0	33744	123	0	33304	
13788	0	33856	124	0	33464	
13789	0	33960	125	0	33386	
13790	0	33764	126	0	33092	
13791	0	33740	127	0	33286	
13792	0	33864	128	0	33468	
13793	0	33972	129	0	33376	
13794	0	33782	130	0	33088	
13795	0	33736	131	0	33292	
13796	0	33860	132	0	33468	
13797	0	33960	133	0	33372	
13798	0	33760	134	0	33096	
13799	0	33748	135	0	33286	
13800	0	33868	136	0	33458	
13801	0	33964	137	0	33368	
13802	0	33772	138	0	33080	
13803	0	33732	139	0	33299	
13804	0	33860	140	0	33464	
13805	0	33952	141	0	33368	
13806	0	33760	142	0	33076	
13807	0	33736	143	0	33298	
13808	0	33856	144	0	33460	
13809	0	33944	145	0	33366	
13810	0	33760	146	0	33076	
13811	0	33728	147	0	33296	
13812	0	33852	148	0	33456	
13813	0	33960	149	0	33360	
13814	0	33760	150	0	33068	
13815	0	33740	151	0	33296	
13816	0	33856	152	0	33460	
13817	0	33948	153	0	33360	
13818	0	33756	154	0	33068	
13819	0	33732	155	0	33296	
13820	0	33860	156	0	33472	
13821	0	33956	157	0	33356	
13822	0	33768	158	0	33068	
13823	0	33736	159	0	33304	
13824	0	33856	160	0	33476	
13825	0	33960	161	0	33365	
13826	0	33744	162	0	33076	
13827	0	33744	163	0	33306	
13828	0	33856	164	0	33476	
13829	0	33952	165	0	33348	
13830	0	33758	166	0	33064	
13831	0	33752	167	0	33296	
13832	0	33864	168	0	33466	
13833	0	33960	169	0	33344	
13834	0	33760	170	0	33062	
13835	0	33736	171	0	33312	
13836	0	33868	172	0	33472	
13837	0	33960	173	0	33344	
13838	0	33744	174	0	33060	
13839	0	33746	175	0	33304	
13840	0	33872	176	0	33464	
13841	0	33952	177	0	33344	
13842	0	33760	178	0	33056	
13843	0	33752	179	0	33304	
13844	0	33872	180	0	33476	
13845	0	33952	181	0	33340	
13846	0	33756	182	0	33068	
13847	0	33752	183	0	33308	
13848	0	33868	184	0	33476	
13849	0	33956	185	0	33344	
13850	0	33760	186	0	33056	
13851	0	33756	187	0	33304	
13852	0	33880	188	0	33472	
13853	0	33956	189	0	33339	
13854	0	33764	190	0	33072	
13855	0	33756	191	0	33309	
13856	0	33868	192	0	33480	
13857	0	33960	193	0	33340	
13858	0	33748	194	0	33064	
13859	0	33760	195	0	33300	
13860	0	33880	196	0	33472	
13861	0	33952	197	0	33338	
13862	0	33760	198	0	33065	
13863	0	33760	199	0	33304	
13864	0	33880	200	0	33488	
13865	0	33956	201	0	33338	
13866	0	33752	202	0	33076	
13867	0	33752	203	0	33316	
13868	0	33888	204	0	33476	
13869	0	33944	205	0	33352	
13870	0	33744	206	0	33076	
13871	0	33774	207	0	33312	
13872	0	33888	208	0	33474	
13873	0	33952	209	0	33336	
13874	0	33752	210	0	33070	
13875	0	33764	211	0	33316	
13876	0	33877	212	0	33476	
13877	0	33944	213	0	33330	
13878	0	33744	214	0	33068	
13879	0	33764	215	0	33304	
13880	0	33880	216	0	33470	
13881	0	33948	217	0	33336	
13882	0	33752	218	0	33064	
13883	0	33768	219	0	33316	
13884	0	33884	220	0	33476	
13885	0	33952	221	0	33344	
13886	0	33752	222	0	33080	
13887	0	33776	223	0	33312	
13888	0	33888	224	0	33476	
13889	0	33948	225	0	33328	
13890	0	33756	226	0	33072	
13891	0	33788	227	0	33304	
13892	0	33892	228	0	33468	
13893	0	33948	229	0	33316	
13894	0	33744	230	0	33072	
13895	0	33772	231	0	33302	
13896	0	33888	232	0	33472	
13897	0	33940	233	0	33312	
13898	0	33732	234	0	33072	
13899	0	33768	235	0	33292	
13900	0	33888	236	0	33464	
13901	0	33932	237	0	33304	
13902	0	33736	238	0	33070	
13903	0	33772	239	0	33296	
13904	0	33876	240	0	33472	
13905	0	33940	241	0	33320	
13906	0	33740	242	0	33072	
13907	0	33766	243	0	33306	
13908	0	33888	244	0	33456	
13909	0	33920	245	0	33306	
13910	0	33736	246	0	33066	
13911	0	33768	247	0	33296	
13912	0	33884	248	0	33464	
13913	0	33912	249	0	33296	
13914	0	33732	250	0	33064	
13915	0	33764	251	0	33296	
13916	0	33880	252	0	33464	
13917	0	33904	253	0	33287	
13918	0	33708	254	0	33064	
13919	0	33760	255	0	33280	
13920	0	33868	256	0	33452	
13921	0	33904	257	0	33287	
13922	0	33716	258	0	33064	
13923	0	33760	259	0	33298	
13924	0	33880	260	0	33458	
13925	0	33908	261	0	33298	
13926	0	33716	262	0	33064	
13927	0	33760	263	0	33296	
13928	0	33876	264	0	33458	
13929	0	33904	265	0	33286	
13930	0	33708	266	0	33068	
13931	0	33774	267	0	33296	
13932	0	33890	268	0	33464	
13933	0	33892	269	0	33282	
13934	0	33704	270	0	33065	
13935	0	33768	271	0	33288	
13936	0	33872	272	0	33452	
13937	0	33892	273	0	33272	
13938	0	33692	274	0	33064	
13939	0	33766	275	0	33286	
13940	0	33864	276	0	33452	
13941	0	33884	277	0	33276	
13942	0	33700	278	0	33068	
13943	0	33760	279	0	33296	
13944	0	33864	280	0	33456	
13945	0	33876	281	0	33272	
13946	0	33692	282	0	33074	
13947	0	33760	283	0	33304	
13948	0	33872	284	0	33452	
13949	0	33880	285	0	33274	
13950	0	33688	286	0	33072	
13951	0	33756	287	0	33296	
13952	0	33868	288	0	33456	
13953	0	33872	289	0	33266	
13954	0	33684	290	0	33076	
13955	0	33748	291	0	33300	
13956	0	33856	292	0	33460	
13957	0	33872	293	0	33252	
13958	0	33688	294	0	33084	
13959	0	33760	295	0	33298	
13960	0	33852	296	0	33459	
13961	0	33864	297	0	33252	
13962	0	33668	298	0	33078	
13963	0	33752	299	0	33308	
13964	0	33868	300	0	33464	
13965	0	33868	301	0	33260	
13966	0	33688	302	0	33092	
13967	0	33756	303	0	33316	
13968	0	33868	304	0	33468	
13969	0	33860	305	0	33248	
13970	0	33684	306	0	33084	
13971	0	33760	307	0	33316	
13972	0	33864	308	0	33468	
13973	0	33860	309	0	33250	
13974	0	33680	310	0	33104	
13975	0	33764	311	0	33313	
13976	0	33860	312	0	33472	
13977	0	33864	313	0	33232	
13978	0	33668	314	0	33090	
13979	0	33764	315	0	33297	
13980	0	33872	316	0	33456	
13981	0	33856	317	0	33240	
13982	0	33678	318	0	33100	
13983	0	33768	319	0	33308	
13984	0	33876	320	0	33484	
13985	0	33860	321	0	33232	
13986	0	33684	322	0	33108	
13987	0	33764	323	0	33312	
13988	0	33872	324	0	33474	
13989	0	33860	325	0	33240	
13990	0	33676	326	0	33106	
13991	0	33764	327	0	33320	
13992	0	33872	328	0	33480	
13993	0	33856	329	0	33237	
13994	0	33680	330	0	33112	
13995	0	33760	331	0	33324	
13996	0	33864	332	0	33478	
13997	0	33840	333	0	33232	
13998	0	33664	334	0	33102	
13999	0	33756	335	0	33308	
14000	0	33868	336	0	33456	
14001	0	33856	337	0	33222	
14002	0	33672	338	0	33098	
14003	0	33760	339	0	33312	
14004	0	33864	340	0	33479	
14005	0	33856	341	0	33225	
14006	0	33672	342	0	33104	
14007	0	33760	343	0	33312	
14008	0	33864	344	0	33472	
14009	0	33852	345	0	33216	
14010	0	33672	346	0	33102	
14011	0	33760	347	0	33312	
14012	0	33868	348	0	33456	
14013	0	33864	349	0	33218	
14014	0	33672	350	0	33098	
14015	0	33760	351	0	33312	
14016	0	33864	352	0	33464	
14017	0	33852	353	0	33210	
14018	0	33672	354	0	33100	
14019	0	33756	355	0	33309	
14020	0	33868	356	0	33458	
14021	0	33852	357	0	33196	
14022	0	33664	358	0	33100	
14023	0	33748	359	0	33312	
14024	0	33856	360	0	33476	
14025	0	33850	361	0	33200	
14026	0	33660	362	0	33116	
14027	0	33756	363	0	33320	
14028	0	33860	364	0	33476	
14029	0	33856	365	0	33200	
14030	0	33664	366	0	33108	
14031	0	33752	367	0	33316	
14032	0	33860	368	0	33476	
14033	0	33848	369	0	33189	
14034	0	33656	370	0	33116	
14035	0	33748	371	0	33322	
14036	0	33852	372	0	33476	
14037	0	33844	373	0	33184	
14038	0	33644	374	0	33116	
14039	0	33740	375	0	33313	
14040	0	33844	376	0	33460	
14041	0	33840	377	0	33174	
14042	0	33644	378	0	33107	
14043	0	33744	379	0	33312	
14044	0	33848	380	0	33464	
14045	0	33832	381	0	33172	
14046	0	33646	382	0	33112	
14047	0	33732	383	0	33312	
14048	0	33844	384	0	33474	
14049	0	33832	385	0	33168	
14050	0	33648	386	0	33112	
14051	0	33736	387	0	33320	
14052	0	33856	388	0	33478	
14053	0	33832	389	0	33168	
14054	0	33644	390	0	33128	
14055	0	33732	391	0	33322	
14056	0	33840	392	0	33474	
14057	0	33824	393	0	33156	
14058	0	33644	394	0	33110	
14059	0	33736	395	0	33309	
14060	0	33832	396	0	33472	
14061	0	33824	397	0	33144	
14062	0	33636	398	0	33122	
14063	0	33728	399	0	33308	
14064	0	33836	400	0	33472	
14065	0	33820	401	0	33138	
14066	0	33636	402	0	33124	
14067	0	33728	403	0	33316	
