# OpenSignals Text File Format
# {"00:07:80:4D:2E:99": {"sensor": ["ECG", "XYZ", "XYZ", "XYZ", "SpO2", "SpO2"], "device name": "00:07:80:4D:2E:99", "column": ["nSeq", "DI", "ECG", "XYZ", "XYZ", "XYZ", "SpO2", "SpO2"], "sync interval": 2, "time": "15:37:02", "comments": "", "keywords": "", "device connection": "BTH00:07:80:4D:2E:99", "channels": [1, 2, 3, 4, 9, 10], "date": "2020-09-11", "mode": 0, "digital IO": [0, 1], "firmware version": 775, "device": "biosignalsplux", "position": 0, "sampling rate": 100, "label": ["ECG", "XYZ", "XYZ", "XYZ", "SpO2", "SpO2"], "resolution": [16, 16, 16, 16, 16, 16], "special": [{}, {}, {}, {}, {}, {}], "sleeve color": ["UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN"]}, "internal sensors": {"sensor": ["xAcc", "yAcc", "zAcc", "xGyr", "yGyr", "zGyr", "xMag", "yMag", "zMag"], "device name": "internal sensors", "column": ["nSeq", "xAcc", "yAcc", "zAcc", "xGyr", "yGyr", "zGyr", "xMag", "yMag", "zMag"], "sync interval": 2, "time": "15:37:04", "comments": "", "keywords": "", "device connection": "UNKNOWNinternal sensors", "channels": [0, 1, 2, 3, 4, 5, 6, 7, 8], "date": "2020-09-11", "mode": 0, "digital IO": [], "firmware version": 0, "device": "android", "position": 0, "sampling rate": 100, "label": ["xAcc", "yAcc", "zAcc", "xGyr", "yGyr", "zGyr", "xMag", "yMag", "zMag"], "resolution": [1, 1, 1, 1, 1, 1, 1, 1, 1], "special": [{}, {}, {}, {}, {}, {}, {}, {}, {}], "sleeve color": ["UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN", "UNKNOWN"]}}
# EndOfHeader
0.0	0.0	0.1936174117547841	0.203978319	10.640215249	6.0997363	0.30866088867187497	0.4007080078125	49.13	-1.15759649	-4.783615	-1.11928929	0.645696759	-0.603033959	-0.4748561	37.731	35.4120029	15.602997	
0.01	0.0	0.22596185176950442	0.35500073	11.797399949	5.821227439	0.308734130859375	0.400653076171875	49.14	-1.4556746	-4.9895163	-1.4927847	0.89981675	-0.46558926	-0.4363716	37.731	35.4120029	15.602997	
0.02	0.0	0.2725917527907262	1.12188076	14.166686589	4.62873879	0.30882568359375	0.40074462890625	49.149	-1.7681179	-5.4659624	-2.63841029	1.16920829	-0.29393613	-0.359402569	33.8689	39.018005	6.41799929	
0.03	0.0	0.3225459434801276	0.88063717	13.172292279	3.72848833	0.30882568359375	0.400799560546875	49.16	-2.1176715	-6.4882865	-4.0138793	1.39522839	-0.14488502	-0.243338169	33.8689	39.018005	6.41799929	
0.04	0.0	0.3385384721540727	-0.57859235	11.509084439	4.605202839	0.308807373046875	0.40081787109375	49.17	-1.7836803	-8.074445	-6.1327477	1.50823839	-0.010494662	-0.10100657	34.4909	39.447	5.5310059	
0.05	0.0	0.37613888367118503	-1.318013759	10.373474369	3.85205212	0.30867919921875	0.400799560546875	49.179	1.0115502	-12.446258	-11.38802049	1.4392107	0.07685907	0.0052839834	34.4909	39.447	5.5310059	
0.06	0.0	0.3866957495093229	-1.208179279	9.657588919	2.457546489	0.308697509765625	0.400799560546875	49.189	1.0115502	-12.446258	-11.38802049	1.1502714	0.13489126	0.0071165795	34.377	39.7579959	5.072998	
0.07	0.0	0.3989147601815506	-1.04342756	9.235902969	1.3729309	0.308697509765625	0.400836181640625	49.2	1.3084313	-15.448586	-13.830106	0.73060703	0.12817174	-0.08329148	34.377	39.7579959	5.072998	
0.08	0.0	0.3584842101631502	-0.77668668	8.873056919	1.12384209	0.30867919921875	0.400872802734375	49.21	1.3084313	-15.448586	-13.830106	0.3427076	0.0163834079	-0.16575828	34.28	40.0379939	4.875	
0.09	0.0	0.33188989281771347	-0.672736189	8.857366279	1.208179279	0.308697509765625	0.40089111328125	49.219	0.190339029	-14.7698309	-12.338518	0.0800355449	-0.240790859	-0.21401665	34.28	40.0379939	4.875	
0.1	0.0	0.3403353854882238	-0.7845319	8.920128839	1.467074839	0.308770751953125	0.4010009765625	49.23	0.190339029	-14.7698309	-12.338518	-0.049467888	-0.53095186	-0.24639249	34.28	40.0379939	4.875	
0.11	0.0	0.36099988883096173	-0.792377319	8.957394109	1.71027976	0.308770751953125	0.400982666015625	49.24	-0.102950669	-13.8217269	-11.2623239	-0.08489807	-0.75758289	-0.24639249	35.3819	40.1559	9.9129939	
0.12	0.0	0.35044302299282387	-0.73942141	9.004466029	1.82992089	0.308807373046875	0.40094604492187497	49.25	0.41659109	-11.358093	-8.720879	-0.09283932	-0.9359555	-0.22134702	34.356	39.9979	4.8970029	
0.13	0.0	0.3268585354820903	-0.64135491	9.000543369	1.800500939	0.308770751953125	0.401074218749	49.259	0.97922849	-9.838972	-7.9164279	-0.091617589	-0.979937849	-0.204853649	34.356	39.9979	4.8970029	
0.14	0.0	0.32883514014965654	-0.57859235	8.857366279	1.61809725	0.30878906249	0.401074218749	49.27	1.19590379	-8.2264769	-7.381324	-0.095282779	-0.8504344	-0.19569068	34.3479	40.0079959	4.96600339	
0.15	0.0	0.3316203558175908	-0.486409839	8.841675639	1.60829059	0.308697509765625	0.401074218749	49.28	0.45250413	-6.56011249	-7.503428	-0.07451336	-0.6109752	-0.210962309	34.3479	40.0079959	4.96600339	
