# OpenSignals Text File Format
# {"internal sensors":{"sensor":["Light"],"device name":"internal sensors","column":["nSeq","Light"],"sync interval":2,"time":"14:55:57","comments":"","keywords":"","device connection":"UNKNOWNinternal sensors","channels":[0],"date":"2020-07-17","mode":0,"digital IO":[],"firmware version":0,"device":"android","position":0,"sampling rate":100,"label":["Light"],"resolution":[1],"special":[{}],"sleeve color":["UNKNOWN"]}}
# EndOfHeader
188488121593000	114.0	
188489240104000	112.0	
188490208153000	111.0	
188491156488000	118.0	
188492134012000	118.0	
188493246332000	119.0	
188494201673000	112.0	
188495191400000	93.0	
188496171338000	98.0	
188497148020000	95.0	
188498199340000	93.0	
188499167348000	93.0	
188500172622000	67.0	
188501224811000	42.0	
188502172602000	109.0	
188503238336000	67.0	
188504205264000	32.0	
188505146900000	29.0	
188506200445000	65.0	
188507255515000	96.0	
188508204628000	84.0	
188509168557000	129.0	
188510123681000	201.0	
188511141572000	1867.0	
188511948510000	1469.0	
188513196699000	95572.0	
188514101161000	55395.0	
188515200573000	88170.0	
188516200771000	98977.0	
188517200769000	113761.0	
188518200772000	18960.0	
188519100630000	5421.0	
188520100604000	7311.0	
188521200407000	89985.0	
188522204722000	112892.0	
188523204849000	2001.0	
188524104909000	754.0	
188525108705000	1.0	
188526212825000	0.0	
188527444121000	0.0	
188528344519000	0.0	
188529444603000	0.0	
188531258546000	0.0	
188532258193000	0.0	
188533258541000	0.0	
188534158168000	0.0	
188535058121000	0.0	
188536465012000	1.0	
188537364875000	0.0	
188538465013000	0.0	
188539465032000	1.0	
188540465013000	0.0	
188541364904000	0.0	
188542565033000	0.0	
188543465515000	0.0	
188544469132000	0.0	
188545369099000	0.0	
188546369267000	0.0	
188547477163000	0.0	
188548481292000	1.0	
188549481374000	75193.0	
188550480876000	44324.0	
188551481457000	39167.0	
188552481310000	11011.0	
188553501205000	15130.0	
188554502955000	44365.0	
188555501069000	81337.0	
188556500938000	110219.0	
188557501143000	108727.0	
188558509038000	73270.0	
188559517208000	18931.0	
188560318401000	28033.0	
188561517056000	10462.0	
188562517123000	7405.0	
188563517184000	9300.0	
188564517246000	3657.0	
188565517493000	3672.0	
188566317527000	4792.0	
188567517599000	2106.0	
188568521186000	3337.0	
188569525063000	5558.0	
188570529106000	7264.0	
188571558388000	5039.0	
188572559061000	2927.0	
188573558696000	2616.0	
188574558400000	838.0	
188575559025000	0.0	
188576562305000	0.0	
188577562403000	1.0	
188578562225000	0.0	
188579567022000	1.0	
188580566689000	0.0	
188581566632000	1.0	
188582574359000	2.0	
188583578450000	2.0	
188584578673000	2.0	
188585578504000	1.0	
188586279227000	1.0	
188588159475000	0.0	
188589162726000	122794.0	
188590063246000	121625.0	
188591167338000	40617.0	
188592167604000	101264.0	
188592967249000	103081.0	
188594168178000	64221.0	
188595167572000	116735.0	
188596073109000	127556.0	
188597171208000	2578.0	
188598106312000	217.0	
188599162626000	22.0	
188600148264000	11.0	
188601178408000	7.0	
188602146149000	10.0	
188603206565000	10.0	
188604206162000	7.0	
188605214330000	9.0	
188606210610000	9.0	
188607211228000	8.0	
188608222584000	8.0	
188609234541000	7.0	
188610182748000	6.0	
188611214150000	7.0	
188612135607000	6.0	
188613199383000	7.0	
188614205740000	7.0	
188615171705000	7.0	
188616150539000	8.0	
188616999990000	8.0	
188618175603000	98915.0	
188619175472000	5240.0	
188620175259000	5379.0	
188621175304000	6176.0	
188622175474000	2867.0	
188623175282000	2554.0	
188624181221000	4738.0	
188625179708000	3177.0	
188626179246000	2501.0	
188627179379000	3044.0	
188628179388000	3660.0	
188629179443000	4431.0	
188630179384000	4573.0	
188631179293000	3035.0	
188632179931000	0.0	
188633079371000	0.0	
188634079355000	0.0	
188635179368000	0.0	
188635979496000	0.0	
188637207468000	4883.0	
188638207611000	2221.0	
188639207458000	2457.0	
188640207407000	3158.0	
188641207249000	4522.0	
188642659500000	4769.0	
188643659595000	4228.0	
188644663519000	4214.0	
188645663634000	3290.0	
188646663903000	3712.0	
188647779891000	1127.0	
188648780189000	1335.0	
188649480027000	1091.0	
188650780000000	985.0	
188651780207000	1332.0	
188652688573000	2251.0	
188653588610000	3290.0	
188654692248000	6808.0	
188655696244000	8168.0	
188656596364000	7398.0	
188658164913000	82283.0	
188659069104000	25751.0	
188659976858000	26126.0	
188661187451000	54533.0	
188662235993000	60029.0	
188663136771000	74361.0	
188664216512000	77561.0	
188665184559000	72897.0	
188666135764000	71545.0	
188667175545000	80377.0	
188668132960000	80121.0	
