# OpenSignals Text File Format. Version 1
# {"00:07:80:D8:A8:82": {"sensor": ["EMG"], "device name": "00:07:80:D8:A8:82", "column": ["nSeq", "DI", "PORT1_CHN1"], "sync interval": 2, "time": "16:56:16.805", "comments": "", "device connection": "BTH00:07:80:D8:A8:82", "channels": [1], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 1], "firmware version": 775, "device": "channeller", "position": 0, "sampling rate": 10, "label": ["PORT1_CHN1"], "resolution": [16], "date": "2019-10-14", "special": [{"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}, {"SpO2": [100, 51, 5, 4, 3, 3]}]}}
# EndOfHeader
0	0	32752	
1	0	32772	
2	0	32821	
3	0	32749	
4	0	32932	
5	0	32771	
6	0	32720	
7	0	32902	
8	0	32748	
9	0	32732	
10	0	32844	
11	0	32775	
12	0	32832	
13	0	32694	
14	0	32896	
15	0	32841	
16	0	32772	
17	0	32836	
18	0	32828	
19	0	32905	
20	0	32846	
21	0	32706	
22	0	32775	
23	0	32876	
24	0	32804	
25	0	32775	
26	0	32756	
27	0	32869	
28	0	32788	
29	0	32910	
30	0	32986	
31	0	32800	
32	0	32854	
33	0	32647	
34	0	32944	
35	0	32918	
36	0	32674	
37	0	32775	
38	0	32836	
39	0	32848	
40	0	32804	
41	0	32856	
42	0	33260	
43	0	30700	
44	0	32810	
45	0	32733	
46	0	32800	
47	0	32733	
48	0	32775	
49	0	32916	
50	0	32820	
51	0	32688	
52	0	32698	
53	0	32802	
54	0	32868	
55	0	32839	
56	0	32722	
57	0	32839	
58	0	32700	
59	0	32774	
60	0	32732	
61	0	32792	
62	0	32858	
63	0	32926	
64	0	32775	
65	0	32812	
66	0	32775	
67	0	32916	
68	0	32775	
69	0	32828	
70	0	32736	
71	0	32805	
72	0	32764	
73	0	32804	
74	0	32790	
75	0	32788	
76	0	32714	
77	0	32774	
78	0	32720	
79	0	32819	
80	0	32834	
81	0	32744	
82	0	32818	
83	0	32846	
84	0	32749	
85	0	32988	
86	0	32752	
87	0	32806	
88	0	29352	
89	0	35584	
90	0	39174	
91	0	32884	
92	0	32853	
93	0	32478	
94	0	32792	
95	0	32807	
96	0	32870	
97	0	32772	
98	0	32797	
99	0	32703	
100	0	32750	
101	0	32736	
102	0	32775	
103	0	32775	
104	0	32820	
105	0	32826	
106	0	32892	
107	0	32572	
108	0	32882	
109	0	32863	
110	0	32908	
111	0	32815	
112	0	32826	
113	0	32782	
114	0	32756	
115	0	32824	
116	0	32862	
117	0	32772	
118	0	32801	
119	0	32743	
120	0	32762	
121	0	32742	
122	0	32775	
123	0	32828	
124	0	32885	
125	0	32826	
126	0	32856	
127	0	32771	
128	0	32900	
129	0	32799	
130	0	32747	
131	0	32784	
132	0	32801	
133	0	32852	
134	0	32879	
135	0	32762	
136	0	32804	
137	0	32744	
138	0	29248	
139	0	33598	
140	0	32826	
141	0	32822	
142	0	32817	
143	0	32914	
144	0	32720	
145	0	32863	
146	0	32828	
147	0	32868	
148	0	32790	
149	0	32664	
150	0	32796	
151	0	32808	
152	0	32726	
153	0	32765	
154	0	32795	
155	0	32888	
156	0	32864	
157	0	32766	
158	0	32839	
159	0	32775	
160	0	32758	
161	0	32914	
162	0	32823	
163	0	32744	
164	0	32838	
165	0	32820	
166	0	32806	
167	0	32706	
168	0	32838	
169	0	32775	
170	0	32911	
171	0	32820	
172	0	32848	
173	0	32758	
174	0	32772	
175	0	32831	
176	0	32800	
177	0	32792	
178	0	32796	
179	0	32858	
180	0	33264	
181	0	33624	
182	0	38248	
183	0	25100	
184	0	32836	
185	0	32850	
186	0	32711	
187	0	32820	
188	0	32887	
189	0	32787	
190	0	32960	
191	0	32884	
192	0	32826	
193	0	32876	
194	0	32820	
195	0	32774	
196	0	32760	
197	0	32850	
198	0	32862	
199	0	32746	
200	0	32822	
201	0	32768	
202	0	32820	
203	0	32795	
204	0	32794	
205	0	32854	
206	0	32828	
207	0	32832	
208	0	32821	
209	0	32792	
210	0	32832	
211	0	32902	
212	0	32836	
213	0	32808	
214	0	32864	
215	0	32726	
216	0	32760	
