# OpenSignals Text File Format
# {"00:07:80:4D:2E:AD": {"sensor": ["XYZ", "XYZ", "XYZ"], "device name": "00:07:80:4D:2E:AD", "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "sync interval": 2, "time": "13:55:4.491", "comments": "", "device connection": "BTH00:07:80:4D:2E:AD", "channels": [1, 2, 3], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH2", "CH3"], "resolution": [16, 16, 16], "date": "2019-3-29", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	32988	32840	37980	
1	0	33004	32832	37980	
2	0	32996	32836	37992	
3	0	32984	32860	38000	
4	0	32986	32868	37996	
5	0	32984	32854	38000	
6	0	32992	32844	37988	
7	0	32996	32844	38012	
8	0	33002	32840	38000	
9	0	32992	32844	38016	
10	0	32993	32836	37992	
11	0	32992	32832	37984	
12	0	33000	32832	37972	
13	0	32992	32836	38004	
14	0	32996	32824	37988	
15	0	33000	32836	37988	
16	0	33000	32828	37996	
17	0	33004	32828	38000	
18	0	33000	32844	37980	
19	0	33000	32838	37980	
20	0	32976	32840	37972	
21	0	32988	32836	37956	
22	0	32980	32848	37972	
23	0	32976	32852	37993	
24	0	32978	32852	37996	
25	0	32976	32848	37980	
26	0	32978	32852	37984	
27	0	32992	32844	37977	
28	0	32988	32840	37988	
29	0	32980	32833	37980	
30	0	32980	32841	37976	
31	0	32980	32837	37964	
32	0	32992	32840	37964	
33	0	32984	32840	37960	
34	0	32992	32832	37968	
35	0	33004	32840	37996	
36	0	33004	32840	37984	
37	0	33016	32841	37980	
38	0	32992	32832	37992	
39	0	33004	32832	37980	
40	0	32996	32828	37993	
41	0	32993	32828	38000	
42	0	32984	32852	37992	
43	0	32993	32836	37997	
44	0	32988	32832	38000	
45	0	32988	32844	37984	
46	0	33000	32832	37968	
47	0	33005	32828	37972	
48	0	33000	32828	37992	
49	0	32996	32832	37976	
50	0	32996	32832	37992	
51	0	33008	32824	37984	
52	0	33020	32824	37984	
53	0	33008	32820	38000	
54	0	32996	32832	37984	
55	0	32992	32836	37984	
56	0	32986	32832	37956	
57	0	32976	32840	37960	
58	0	32996	32844	37976	
59	0	32992	32828	37992	
60	0	33000	32832	37984	
61	0	32992	32840	37981	
62	0	32992	32836	37973	
63	0	33000	32824	37976	
64	0	32992	32832	37980	
65	0	32980	32832	37988	
66	0	32980	32836	37976	
67	0	32988	32836	37976	
68	0	32984	32832	38000	
69	0	32988	32844	38000	
70	0	32992	32840	37994	
71	0	32992	32836	37988	
72	0	33000	32832	37976	
73	0	32996	32834	38004	
74	0	32996	32848	38000	
75	0	32984	32848	38004	
76	0	32992	32856	37981	
77	0	32972	32868	37992	
78	0	32988	32860	37980	
79	0	32978	32868	37976	
80	0	32988	32860	37994	
81	0	32976	32866	37996	
82	0	32984	32856	37996	
83	0	32996	32848	37992	
84	0	33016	32832	37988	
85	0	33008	32849	37996	
86	0	33004	32850	38000	
87	0	33004	32842	37996	
88	0	33004	32836	37988	
89	0	33000	32840	37992	
90	0	33000	32832	37976	
91	0	33000	32848	37964	
92	0	32996	32852	37988	
93	0	33008	32840	37972	
94	0	32992	32848	37984	
95	0	32996	32854	37972	
96	0	32998	32844	37984	
97	0	33004	32844	38016	
98	0	33024	32832	38020	
99	0	33020	32836	38016	
100	0	33004	32832	37996	
101	0	33000	32840	37996	
102	0	33012	32836	38020	
103	0	33008	32828	38020	
104	0	33016	32812	37984	
105	0	33009	32832	37988	
106	0	33012	32825	37992	
107	0	33012	32828	37988	
108	0	33000	32832	37988	
109	0	33004	32840	37992	
110	0	32992	32840	38016	
111	0	33000	32848	38012	
112	0	32996	32848	38004	
113	0	33004	32840	38000	
114	0	33000	32848	38020	
115	0	33000	32844	38028	
116	0	32988	32852	38028	
117	0	33004	32854	38014	
118	0	33012	32836	38008	
119	0	32996	32836	37992	
120	0	32992	32836	38004	
121	0	32996	32848	37996	
122	0	32984	32852	37988	
123	0	33000	32844	38004	
124	0	32992	32864	38000	
125	0	33004	32860	38000	
126	0	32992	32860	38004	
127	0	32984	32864	37984	
128	0	32988	32860	37968	
129	0	32998	32864	37984	
130	0	33004	32860	37996	
131	0	32988	32844	38012	
132	0	32992	32856	37984	
133	0	32988	32857	37988	
134	0	33000	32848	38016	
135	0	33008	32832	37988	
136	0	33004	32833	37980	
137	0	33004	32845	37988	
138	0	33001	32836	37996	
139	0	32988	32844	37980	
140	0	32992	32844	37980	
141	0	32984	32832	37988	
142	0	32992	32836	37968	
143	0	32992	32828	37982	
144	0	32988	32840	37980	
145	0	33000	32840	37968	
146	0	33008	32840	37968	
147	0	33020	32832	37952	
148	0	33008	32836	37962	
149	0	33004	32832	37964	
150	0	32996	32832	37972	
151	0	33008	32828	37948	
152	0	32996	32832	37944	
153	0	32996	32836	37982	
154	0	32992	32832	37980	
155	0	33000	32838	37992	
156	0	33000	32837	38016	
157	0	32992	32836	38004	
158	0	32980	32836	37992	
159	0	33000	32836	37984	
160	0	33000	32828	37980	
161	0	32994	32824	37996	
162	0	32996	32832	37980	
163	0	32996	32832	38000	
164	0	32993	32832	38012	
165	0	32992	32837	38004	
166	0	32992	32829	38016	
167	0	32996	32818	38008	
168	0	32996	32820	38000	
169	0	32992	32816	38000	
170	0	33000	32820	37992	
171	0	32992	32832	37984	
172	0	32998	32833	37992	
173	0	33008	32828	37984	
174	0	33008	32828	38004	
175	0	33000	32820	37984	
176	0	33004	32832	37980	
177	0	33008	32824	37980	
178	0	32994	32836	37968	
179	0	32990	32832	37956	
180	0	33004	32828	37952	
181	0	33000	32824	37956	
182	0	32992	32832	37972	
183	0	32992	32832	37985	
184	0	33004	32824	37992	
185	0	32996	32826	37988	
186	0	32992	32832	37988	
187	0	33016	32824	37976	
188	0	33012	32821	38000	
189	0	33020	32820	38016	
190	0	33004	32832	38016	
191	0	32996	32832	38006	
192	0	33008	32832	38000	
193	0	33004	32832	37998	
194	0	33005	32836	37996	
195	0	33000	32832	38004	
196	0	33009	32840	37985	
197	0	33012	32832	37972	
198	0	33008	32836	37968	
199	0	33000	32852	37964	
200	0	32996	32836	37984	
201	0	32992	32832	37988	
202	0	32988	32844	38002	
203	0	33004	32836	37992	
204	0	33012	32836	37988	
205	0	33020	32840	37992	
206	0	33016	32832	37996	
207	0	33016	32836	38008	
208	0	33014	32832	38000	
209	0	33004	32844	37980	
210	0	33000	32832	37976	
211	0	33000	32840	37976	
212	0	33008	32836	37976	
213	0	32992	32852	37976	
214	0	32992	32848	37990	
215	0	33004	32842	37976	
216	0	33008	32828	37996	
217	0	32992	32832	37984	
218	0	32988	32840	37984	
219	0	33000	32836	37992	
220	0	32996	32832	37972	
221	0	33008	32833	37988	
222	0	32998	32824	38004	
223	0	32984	32820	37988	
224	0	32992	32812	37964	
225	0	33001	32833	37980	
226	0	32992	32832	37976	
227	0	33008	32828	37984	
228	0	33008	32816	37984	
229	0	33008	32816	37984	
230	0	33012	32820	38002	
231	0	32992	32836	38016	
232	0	33000	32840	38008	
233	0	32997	32834	37996	
234	0	32993	32837	37968	
235	0	32988	32845	37976	
236	0	32988	32848	37964	
237	0	32990	32850	37952	
238	0	32992	32836	37968	
239	0	32992	32832	37956	
240	0	32996	32844	37960	
241	0	32992	32846	37960	
242	0	32996	32844	37960	
243	0	33000	32844	37972	
244	0	32996	32844	37981	
245	0	32994	32836	37970	
246	0	32992	32848	37972	
247	0	32992	32848	37988	
248	0	32992	32832	38004	
249	0	32988	32844	37992	
250	0	32992	32852	37988	
251	0	32984	32848	37978	
252	0	32980	32840	37984	
253	0	32980	32832	38020	
254	0	32988	32834	38020	
255	0	32980	32828	38002	
256	0	32980	32828	38000	
257	0	32984	32841	37992	
258	0	32992	32840	37992	
259	0	33000	32838	37988	
260	0	32992	32840	38000	
261	0	32988	32844	37980	
262	0	32996	32832	37980	
263	0	33004	32828	37984	
264	0	33004	32834	37996	
265	0	32988	32844	37989	
266	0	32988	32848	37972	
267	0	32984	32844	37964	
268	0	32980	32848	37972	
269	0	32976	32860	37968	
270	0	32976	32864	37992	
271	0	32984	32852	38004	
272	0	32992	32856	37992	
273	0	32988	32844	37988	
274	0	32984	32848	37968	
275	0	32985	32828	37960	
276	0	32986	32832	38000	
277	0	32992	32824	37996	
278	0	32996	32824	38000	
279	0	32992	32820	37996	
280	0	32992	32820	37984	
281	0	32996	32824	37980	
282	0	33008	32817	37996	
283	0	33008	32820	38020	
284	0	33008	32824	38008	
285	0	33000	32825	38004	
286	0	33000	32836	38008	
287	0	33008	32818	37984	
288	0	32992	32821	37988	
289	0	33000	32813	37984	
290	0	33000	32824	37992	
291	0	32992	32828	37996	
292	0	32992	32832	38000	
293	0	32984	32838	37980	
294	0	32996	32832	37961	
295	0	33002	32832	37968	
296	0	32988	32820	37964	
297	0	33000	32817	37980	
298	0	32992	32820	37988	
299	0	33008	32828	37992	
300	0	33016	32812	37972	
301	0	33008	32828	37972	
302	0	33012	32828	37972	
303	0	33012	32820	37976	
304	0	33028	32812	37988	
305	0	33012	32832	37980	
306	0	33024	32836	37980	
307	0	33016	32833	37968	
308	0	33024	32828	37968	
309	0	32992	32848	37956	
310	0	33000	32840	37964	
311	0	33004	32844	37988	
312	0	32996	32836	37980	
313	0	32996	32848	37969	
314	0	32992	32840	37964	
315	0	32996	32844	37956	
316	0	32996	32844	37952	
317	0	32996	32852	37956	
318	0	33000	32852	37972	
319	0	33008	32832	37996	
320	0	33008	32836	38004	
321	0	33000	32836	38004	
322	0	33000	32840	37976	
323	0	33004	32828	37984	
324	0	33008	32844	37981	
325	0	33001	32844	37996	
326	0	32992	32864	37992	
327	0	32988	32864	37993	
328	0	32988	32860	37976	
329	0	32988	32862	37984	
330	0	32992	32852	37984	
331	0	32998	32836	37996	
332	0	33008	32830	37964	
333	0	33012	32832	37984	
334	0	32996	32832	38000	
335	0	33000	32844	38000	
336	0	33004	32860	38004	
337	0	33000	32856	38000	
338	0	33008	32844	37980	
339	0	33005	32844	37992	
340	0	32996	32860	37996	
341	0	33004	32840	38000	
342	0	32992	32844	37980	
343	0	33008	32840	38000	
344	0	32996	32844	38000	
345	0	33004	32844	38016	
346	0	33016	32848	38016	
347	0	33008	32849	38012	
348	0	32992	32848	38022	
349	0	33000	32844	37996	
350	0	32996	32852	37992	
351	0	32988	32840	37972	
352	0	32992	32832	37984	
353	0	32992	32848	37968	
354	0	33000	32848	37976	
355	0	33008	32850	37984	
356	0	32992	32852	37988	
357	0	33012	32840	37992	
358	0	33008	32844	37996	
359	0	33004	32852	37984	
360	0	33008	32844	37976	
361	0	33004	32836	37960	
362	0	33001	32824	37960	
363	0	33004	32844	37964	
364	0	33004	32836	37980	
365	0	33016	32832	37964	
366	0	33005	32832	37984	
367	0	32996	32828	37984	
368	0	33004	32840	37996	
369	0	32996	32844	38008	
370	0	32996	32845	37980	
371	0	33016	32832	37988	
372	0	33020	32836	37984	
373	0	33020	32824	37977	
374	0	33016	32820	37980	
375	0	33008	32832	37972	
376	0	33004	32836	38004	
377	0	33016	32816	38000	
378	0	33012	32828	37960	
379	0	33028	32816	37952	
380	0	33028	32828	37985	
381	0	33036	32820	37976	
382	0	33016	32826	37981	
383	0	33016	32826	37972	
384	0	33010	32824	37992	
385	0	32996	32820	37976	
386	0	32997	32824	37992	
387	0	32984	32820	37981	
388	0	32992	32824	37988	
389	0	32992	32816	37984	
390	0	32976	32825	37976	
391	0	32984	32808	37960	
392	0	32988	32808	37964	
393	0	32992	32804	37956	
394	0	32996	32808	37968	
395	0	32996	32800	37968	
396	0	33004	32800	37964	
397	0	32996	32808	37945	
398	0	33008	32812	37936	
399	0	33006	32816	37952	
400	0	33008	32812	37992	
401	0	33000	32820	37980	
402	0	32996	32832	37988	
403	0	32984	32840	37988	
404	0	32992	32836	37996	
405	0	32988	32840	38012	
406	0	32992	32844	37988	
407	0	32988	32832	37996	
408	0	32988	32840	37984	
409	0	32992	32841	37956	
410	0	32992	32836	37964	
411	0	32992	32836	37972	
412	0	32992	32836	37980	
413	0	32984	32828	37984	
414	0	32988	32838	37988	
415	0	32996	32817	37988	
416	0	33000	32816	38000	
417	0	32996	32824	37980	
418	0	32988	32824	37976	
419	0	32996	32828	37980	
420	0	32980	32836	37968	
421	0	32980	32840	37976	
422	0	32980	32836	37976	
423	0	32980	32842	37960	
