# OpenSignals Text File Format
# {"00:07:80:4D:2E:AD": {"sensor": ["RAW"], "device name": "00:07:80:4D:2E:AD", "column": ["nSeq", "DI", "CH1"], "sync interval": 2, "time": "13:33:1.261", "comments": "", "device connection": "BTH00:07:80:4D:2E:AD", "channels": [1], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1"], "resolution": [16], "date": "2019-3-12", "special": [{}]}}
# EndOfHeader
0	0	31700	
1	0	31680	
2	0	31788	
3	0	31841	
4	0	31692	
5	0	31680	
6	0	31802	
7	0	31840	
8	0	31696	
9	0	31692	
10	0	31788	
11	0	31848	
12	0	31696	
13	0	31680	
14	0	31796	
15	0	31844	
16	0	31688	
17	0	31688	
18	0	31796	
19	0	31844	
20	0	31696	
21	0	31676	
22	0	31792	
23	0	31840	
24	0	31688	
25	0	31680	
26	0	31800	
27	0	31844	
28	0	31692	
29	0	31688	
30	0	31808	
31	0	31840	
32	0	31696	
33	0	31688	
34	0	31804	
35	0	31852	
36	0	31700	
37	0	31704	
38	0	31804	
39	0	31845	
40	0	31702	
41	0	31704	
42	0	31804	
43	0	31840	
44	0	31708	
45	0	31708	
46	0	31812	
47	0	31840	
48	0	31694	
49	0	31720	
50	0	31816	
51	0	31864	
52	0	31696	
53	0	31712	
54	0	31824	
55	0	31840	
56	0	31696	
57	0	31716	
58	0	31832	
59	0	31856	
60	0	31700	
61	0	31716	
62	0	31828	
63	0	31848	
64	0	31696	
65	0	31720	
66	0	31832	
67	0	31852	
68	0	31708	
69	0	31732	
70	0	31836	
71	0	31848	
72	0	31702	
73	0	31736	
74	0	31852	
75	0	31856	
76	0	31716	
77	0	31756	
78	0	31852	
79	0	31856	
80	0	31712	
81	0	31756	
82	0	31852	
83	0	31848	
84	0	31708	
85	0	31744	
86	0	31856	
87	0	31849	
88	0	31708	
89	0	31760	
90	0	31868	
91	0	31848	
92	0	31708	
93	0	31768	
94	0	31860	
95	0	31852	
96	0	31704	
97	0	31760	
98	0	31876	
99	0	31852	
100	0	31708	
101	0	31768	
102	0	31868	
103	0	31844	
104	0	31704	
105	0	31760	
106	0	31868	
107	0	31844	
108	0	31716	
109	0	31772	
110	0	31876	
111	0	31856	
112	0	31712	
113	0	31768	
114	0	31880	
115	0	31848	
116	0	31708	
117	0	31776	
118	0	31880	
119	0	31852	
120	0	31716	
121	0	31784	
122	0	31880	
123	0	31848	
124	0	31712	
125	0	31776	
126	0	31872	
127	0	31840	
128	0	31704	
129	0	31784	
130	0	31888	
131	0	31840	
132	0	31704	
133	0	31776	
134	0	31876	
135	0	31845	
136	0	31704	
137	0	31784	
138	0	31880	
139	0	31844	
140	0	31712	
141	0	31794	
142	0	31888	
143	0	31836	
144	0	31700	
145	0	31772	
146	0	31888	
147	0	31840	
148	0	31704	
149	0	31792	
150	0	31892	
151	0	31856	
152	0	31712	
153	0	31796	
154	0	31900	
155	0	31828	
156	0	31712	
157	0	31792	
158	0	31900	
159	0	31848	
160	0	31708	
161	0	31796	
162	0	31896	
163	0	31832	
164	0	31700	
165	0	31792	
166	0	31892	
167	0	31832	
168	0	31700	
169	0	31808	
170	0	31904	
171	0	31832	
172	0	31696	
173	0	31788	
174	0	31892	
175	0	31828	
176	0	31692	
177	0	31808	
178	0	31904	
179	0	31832	
180	0	31696	
181	0	31800	
182	0	31905	
183	0	31824	
184	0	31684	
185	0	31788	
186	0	31904	
187	0	31832	
188	0	31688	
189	0	31800	
190	0	31900	
191	0	31824	
192	0	31688	
193	0	31800	
194	0	31902	
195	0	31820	
196	0	31680	
197	0	31800	
198	0	31916	
199	0	31824	
200	0	31688	
201	0	31812	
202	0	31904	
203	0	31808	
204	0	31692	
205	0	31808	
206	0	31904	
207	0	31820	
208	0	31676	
209	0	31816	
210	0	31912	
211	0	31812	
212	0	31688	
213	0	31816	
214	0	31908	
215	0	31816	
216	0	31680	
217	0	31808	
218	0	31928	
219	0	31820	
220	0	31696	
221	0	31824	
222	0	31908	
223	0	31824	
224	0	31692	
225	0	31828	
226	0	31924	
227	0	31816	
228	0	31696	
229	0	31824	
230	0	31928	
231	0	31813	
232	0	31704	
233	0	31832	
234	0	31928	
235	0	31816	
236	0	31704	
237	0	31840	
238	0	31944	
239	0	31828	
240	0	31712	
241	0	31840	
242	0	31936	
243	0	31820	
244	0	31728	
245	0	31840	
246	0	31936	
247	0	31824	
248	0	31724	
249	0	31844	
250	0	31944	
251	0	31828	
252	0	31724	
253	0	31844	
254	0	31952	
255	0	31830	
256	0	31732	
257	0	31856	
258	0	31952	
259	0	31834	
260	0	31746	
261	0	31864	
262	0	31960	
263	0	31832	
264	0	31744	
265	0	31866	
266	0	31952	
267	0	31828	
268	0	31744	
269	0	31868	
270	0	31976	
271	0	31828	
272	0	31744	
273	0	31876	
274	0	31973	
275	0	31824	
276	0	31764	
277	0	31872	
278	0	31976	
279	0	31836	
280	0	31772	
281	0	31892	
282	0	31980	
283	0	31840	
284	0	31768	
285	0	31888	
286	0	31984	
287	0	31840	
288	0	31776	
289	0	31892	
290	0	31976	
291	0	31832	
292	0	31768	
293	0	31888	
294	0	31988	
295	0	31824	
296	0	31776	
297	0	31888	
298	0	31988	
299	0	31832	
300	0	31788	
301	0	31908	
302	0	32004	
303	0	31832	
304	0	31788	
305	0	31896	
306	0	31984	
307	0	31832	
308	0	31792	
