# OpenSignals Text File Format
# {"00:07:80:4D:2E:AD": {"sensor": ["EMG", "EMG", "XYZ"], "device name": "00:07:80:4D:2E:AD", "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "sync interval": 2, "time": "15:34:13.866", "comments": "stone | ch1_flexor_digitorum_superficialis ch2_aductor_policis ch3_acc_z [trial 1]", "device connection": "BTH00:07:80:4D:2E:AD", "channels": [1, 2, 3], "keywords": "", "mode": 0, "digital IO": [0, 1], "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["CH1", "CH2", "CH3"], "resolution": [16, 16, 16], "date": "2019-1-23", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	32964	32844	36622	
1	0	32960	32982	36631	
2	0	32864	32932	36632	
3	0	32816	32944	36614	
4	0	32665	33016	36611	
5	0	32624	33124	36608	
6	0	32560	33052	36605	
7	0	32485	33027	36601	
8	0	32464	32885	36601	
9	0	32486	32662	36608	
10	0	32512	32764	36614	
11	0	32708	32772	36615	
12	0	32820	32614	36612	
13	0	32796	32665	36615	
14	0	32889	32673	36592	
15	0	32946	32636	36608	
16	0	32972	32665	36624	
17	0	32980	32820	36600	
18	0	33064	32812	36582	
19	0	32960	32824	36600	
20	0	33030	32900	36613	
21	0	32885	32948	36612	
22	0	32874	32974	36604	
23	0	32876	33023	36632	
24	0	32692	33101	36636	
25	0	32612	32982	36620	
26	0	32576	32945	36618	
27	0	32540	32920	36628	
28	0	32494	32808	36620	
29	0	32572	32685	36608	
30	0	32628	32865	36612	
31	0	32708	32686	36646	
32	0	32732	32640	36637	
33	0	32800	32596	36644	
34	0	32879	32720	36636	
35	0	32892	32594	36608	
36	0	32936	32686	36602	
37	0	33008	32809	36613	
38	0	33032	32676	36588	
39	0	33020	32788	36594	
40	0	32988	32912	36605	
41	0	32902	32804	36623	
42	0	32836	32929	36608	
43	0	32856	32873	36618	
44	0	32720	33064	36624	
45	0	32657	33140	36644	
46	0	32658	33037	36645	
47	0	32557	33025	36645	
48	0	32548	32764	36666	
49	0	32504	32718	36662	
50	0	32588	32869	36648	
51	0	32612	32724	36657	
52	0	32680	32606	36650	
53	0	32788	32510	36637	
54	0	32812	32640	36612	
55	0	32976	32650	36624	
56	0	32964	32896	36591	
57	0	33008	32740	36588	
58	0	33032	32646	36588	
59	0	32978	32712	36581	
60	0	32977	32726	36567	
61	0	32900	32880	36580	
62	0	32894	32944	36588	
63	0	32774	33068	36579	
64	0	32676	33052	36612	
65	0	32580	33037	36617	
66	0	32594	32976	36612	
67	0	32532	33016	36640	
68	0	32488	33044	36620	
69	0	32513	32848	36615	
70	0	32580	32756	36622	
71	0	32604	32847	36609	
72	0	32756	32734	36612	
73	0	32860	32757	36626	
74	0	32844	32647	36628	
75	0	32932	32780	36624	
76	0	33010	32805	36634	
77	0	33040	32796	36628	
78	0	33044	32722	36597	
79	0	33017	32801	36596	
80	0	33060	32878	36600	
81	0	32962	32952	36595	
82	0	32910	32837	36612	
83	0	32782	32954	36601	
84	0	32708	32933	36636	
85	0	32608	32940	36640	
